csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
1458.6002916682778	12.934986076901168	167.3138648096271	2127514.810854785	1301.4383739192474	6.618779947796156	43.80824799734849	1693741.8411095748	1300.4670448011016	8.963452549896829	1691214.5346137104	80.34348161425196	2.364938	36.725735	0.73346644	-0.0390295487	0.1915218046	-0.1538968436	-0.08010096139999999	0.1247381103	0.1986832348	-0.051444015499999995	-0.220848937	0.0811850825	-0.18847334	-0.3910798721	-0.1628060493	0.045110537	0.133640339	-0.0056680986	-0.0433245513	-0.1772196193	-0.36525699780000004	0.2346070603	-0.04222292	0.2021006758	0.0198115611	0.0933456878	-0.13619279439999998	-0.0726217058	0.1475321494	0.1581148047	0.059846975	-0.11109912	-0.11662004599999999	0.2730196605	0.2677557597	0.24896788039999998	0.1205098229	-0.0347185917	-0.0720932864	-0.1612734726	-0.0082149003	0.08781288	-0.1995651852	0.13695548289999998	0.0855608924	-0.0059925372	-0.0938283642	0.0449671	0.04250684	0.0020220400824099995	0.0018068314467856	-0.142302	0.04827699999999999	0.020249859204000003	0.0023306687289999985	0.232166	-0.3940100000000001	0.15524388010000004	0.053901051556	-0.00714377	0.0023709099999999995	5.621214228099997e-06	5.10334498129e-05	-0.00448598	0.0016537	2.01240165604e-05	2.7347236900000004e-06	0.000246439	0.000948842	9.003011409639999e-07	6.0732180721e-08	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1463.1592124590295	4.558920790751699	20.7837587763481	2140834.881003728	1301.9222463001684	0.4838723809209569	0.2341324810181156	1695001.5354112762	1300.0993304984086	-0.36771430269300254	1690258.2691624104	0.13521380840500108	1.833115	28.466923	0.20082685	-0.048773914	0.2204918048	-0.1593351854	-0.12371151949999999	0.0923193769	0.1338593288	-0.0106633956	-0.032349687099999996	0.0549924834	0.19160357320000002	0.09329494599999999	0.1153178818	0.0420536693	-0.1207370633	-0.1497575507	0.0025113488	0.0733653096	-0.1435299757	-0.06450596980000001	-0.0608364584	0.2105350579	-0.0178528516	-0.0127156072	-0.1630878485	-0.12417109650000001	0.101501792	0.1301663041	-0.0522878543	-0.0849464516	-0.010837536200000001	-0.1881400683	-0.0560312751	-0.0261911879	-0.1073226816	-0.0848332339	0.0449868945	0.21097720620000002	0.11824146699999999	-0.1836447402	-0.12591307359999998	0.0421029718	0.0833660178	-0.0119710786	-0.09945798019999999	0.0569057	0.011938600000000008	0.003238258692490001	0.00014253016996000018	-0.16078900000000002	-0.018487000000000003	0.02585310252100001	0.0003417691690000001	0.211825	-0.02034099999999997	0.0004137562809999988	0.044869830625	-0.009171940000000002	-0.002028170000000002	4.113473548900009e-06	8.412448336360004e-05	-0.00355493	0.0009310499999999996	1.26375273049e-05	8.668541024999994e-07	0.000288424	4.1985000000000026e-05	1.7627402250000022e-09	8.318840377599999e-08	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
1454.163777935681	-8.995434523348422	80.91784226384866	2114592.2930601733	1299.5682558258893	-2.353990474279044	5.541271152996478	1688877.651550344	1291.9149849431528	-8.184345555255733	1669044.328320667	66.98351216783425	1.078077	16.741741	0.14716772999999994	-0.11834505039999994	0.18802131170000005	-0.16992739710000002	-0.0689964634	0.1086538378	0.04300530809999999	0.0704491585	-0.0294656209	-0.1049880874	0.1412032083	0.0634813197	0.0670440248	0.0039698966999999995	-0.1819026473	0.0418212854	-0.041030424100000004	0.012317088799999999	-0.0681505175	0.08915457630000001	-0.1202568203	0.1587987676	-0.058417899100000004	0.0371921054	-0.16836432280000002	-0.0759518422	0.10957290539999999	0.0515900311	0.0465521933	-0.0317878429	0.12095679039999999	-0.1670909216	-0.045443927800000006	-0.0519208964	-0.08869680529999999	-0.0104654565	-0.11125670480000001	-0.0616008378	0.0385588152	-0.1327873908	-0.0307543417	0.040187919700000005	0.0811224597	-0.0179216609	-0.1045650739	0.0511071	-0.005798600000000008	0.0026119356704099998	3.362376196000009e-05	-0.214392	-0.053602999999999984	0.045963929664	0.002873281608999998	0.247339	0.03551399999999996	0.0012612441959999974	0.061176580920999986	-0.00955145	-0.0003795099999999978	1.4402784009999835e-07	9.12301971025e-05	-0.00385068	-0.00029575	1.48277364624e-05	8.74680625e-08	-8.135859999999999e-05	-0.0003697826	1.3673917126276008e-07	6.619221793959998e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1439.2220844232309	-14.941693512450227	223.25420501999724	2071360.208291549	1298.1639908449142	-1.4042649809750856	1.9719601367929571	1685229.7471263946	1282.8791684820687	-9.035816461084096	1645778.960925244	81.64597911839832	1.198995	18.619503	0.24111718	-0.173945231	0.0832033149	-0.1976086857	-0.006880326700000001	0.1259378645	0.009862290400000001	0.1315033897	0.08162559	-0.0076266926	0.0820079668	-0.114978755	0.078654398	0.1347842112	-0.1967066293	0.023393521400000002	-0.0534470707	0.10295253720000001	0.1494293173	0.021530058799999998	-0.17351090510000006	0.0616851865	-0.009260204000000001	-0.0231604758	-0.19916228449999998	-0.025256227599999997	0.13091232960000002	0.0136943059	0.09379417220000001	0.1159498171	0.0058669034999999994	-0.0879265639	0.11814913169999999	-0.0890738911	-0.2174968997	0.0012075949	-0.0576847859	0.1013219664	0.2661365445	-0.0570819626	0.0699524608	0.0320788096	0.0788315284	-0.0238303864	-0.1091228139	0.0313895	-0.0197176	0.00098530071025	0.0003887837497599998	-0.17820999999999998	0.03618200000000002	0.0317588041	0.0013091371240000016	0.322301	0.07496200000000003	0.0056193014440000045	0.103877934601	-0.00859706	0.0009543899999999994	9.108602720999986e-07	7.39094406436e-05	-0.00426982	-0.0004191399999999997	1.82313628324e-05	1.7567833959999974e-07	0.0007502229999999997	0.0008315815999999997	6.915279574585595e-07	5.628345497289996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1427.8644206805902	-11.357663742640623	128.99652569089346	2038796.8038455176	1294.8070767696422	-3.356914075272016	11.268872108759373	1676525.3660527458	1282.4489883900999	-0.4301800919688503	1644675.4078227906	0.18505491152632847	1.128843	17.530104	0.1606308	-0.2021289304	-0.0310879335	-0.1741264066	0.1172821057	0.0474416557	0.0506757351	0.0606256515	-0.06622514360000001	-0.1581559928	0.1564614122	-0.050869405300000003	0.1041532558	0.1352467189	0.066165013	0.0225591979	-0.0193670977	0.1297903581	0.0750422354	0.0511659821	-0.1863447545	-0.0512861725	0.0591832346	0.1294492961	-0.18040215829999998	0.1013323895	0.060363872400000004	0.059489761900000014	0.0628583795	-0.0328941828	0.1738623739	-0.1446335456	0.089968657	-0.0792406393	-0.0774525825	0.1348977781	0.0747868605	0.0244756277	0.006114517	0.1355363627	0.0361582063	0.0523393712	0.0764945617	-0.029683454900000007	-0.1131072554	0.0290039	-0.0023856000000000016	0.0008412262152099999	5.691087360000008e-06	-0.217835	-0.03962500000000002	0.047452087225	0.0015701406250000017	0.404496	0.08219500000000003	0.006756018025000003	0.16361701401599998	-0.00905792	-0.0004608600000000005	2.1239193960000037e-07	8.20459147264e-05	-0.00426982	0.0	1.82313628324e-05	0.0	0.000482579	-0.0002676439999999997	7.163331073599986e-08	2.3288249124100003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1431.1673158375181	3.3028951569278884	10.909116417657701	2048239.8859215663	1296.6955923986259	1.8885156289836689	3.566491280915581	1681419.4593460234	1291.357451373822	8.908462983722075	1667604.0672186932	79.36071273234641	1.05301	16.352474	0.08081629999999995	-0.15577487369999998	-0.0283474812	-0.1417071715	0.0687026005	-0.0072982135	0.1209011839	0.1006805615	-0.0567386023	-0.0637526778	0.1148644372	-0.0607478003	0.062381380300000004	0.072153263	0.0851794877	-0.006081080500000001	0.0337257177	0.148045418	0.0431367603	0.0366070514	-0.12585218380000002	-0.0375966936	0.1257309484	0.1394367322	-0.14246591849999998	0.05440655480000001	0.009966057	0.13692530519999999	0.09958399859999999	-0.0184862476	0.0769062103	-0.11131605789999999	0.08718212130000001	-0.0573064629	-0.0239484314	0.0728200562	0.0613376654	0.0205349703	-0.1025038615	0.1340149921	0.0311236899	0.0394253452	0.0741129243	-0.035467196299999997	-0.1164974652	0.0317992	0.002795300000000001	0.00101118912064	7.813702090000003e-06	-0.234045	-0.016209999999999974	0.05477706202499999	0.0002627640999999992	0.3789	-0.02559600000000001	0.0006551552160000004	0.14356521	-0.00978222	-0.0007242999999999988	5.246104899999985e-07	9.56918281284e-05	-0.00426982	0.0	1.82313628324e-05	0.0	0.000482579	0.0	0.0	2.3288249124100003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1444.928767829182	13.76145199166399	189.3775609188728	2087819.1441003585	1301.274206003213	4.57861360458719	20.963702540110898	1693314.5592092925	1300.9136257627613	9.556174388939326	1692376.2616952138	91.32046895181988	1.10378	17.140886	0.12029439999999998	-0.0994474751	0.008528767900000001	-0.0823960799	-0.0306890204	0.0568753586	0.1162888275	0.1404256294	-0.0552352826	-0.0241080452	0.0310312214	-0.0083688523	-0.11358319630000001	-0.0193416495	-0.015782811100000002	-0.08618061380000001	0.18191798059999997	0.0463528068	0.0639309829	-0.0491897439	-0.07589350639999999	0.0094584343	0.0317779355	0.1222049825	-0.0782716156	-0.044578128700000004	0.05928462280000001	0.1402096508	0.1339802694	-0.012731403999999998	0.0231799353	-0.0139471028	0.0278218252	0.0915344359	-0.0130779825	-0.1330637157	0.0996650053	0.0027975219	-0.0782599949	-0.0436796298	0.0847179251	0.0182960367	0.0716880071	-0.0411681025	-0.11927563210000001	0.0393246	0.0075254000000000015	0.00154642416516	5.663164516000002e-05	-0.221356	0.012688999999999978	0.048998478735999995	0.00016101072099999946	0.359026	-0.019874000000000003	0.0003949758760000001	0.128899668676	-0.0085007	0.0012815199999999993	1.6422935103999987e-06	7.226190049e-05	-0.00394722	0.00032259999999999933	1.5580545728400007e-05	1.0407075999999953e-07	0.000482579	0.0	0.0	2.3288249124100003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1450.7066952860987	5.777927456916586	33.38444569739057	2104549.915747913	1300.7350034637457	-0.5392025394673965	0.2907393785680893	1691911.5492358303	1303.593396164778	2.6797704020166293	1699355.7425244197	7.181169407524368	0.950644	14.7628	0.07546459999999991	-0.0591048171	0.0026782334	-0.061566907000000004	-0.026520880099999998	0.0978894754	0.1290150901	0.031353682599999995	-0.0016468879999999998	-0.084271692	0.18042580649999998	0.0751171771	-0.0490792968	-0.0181330256	0.0133540657	0.112342347	0.1176971828	-0.014502341399999999	0.09578855539999999	0.1526213167	-0.046173171299999996	0.0078404307	-0.0279153931	0.0603744221	-0.06001556070000001	-0.0399457818	0.1086829844	0.1408909001	0.0042452424	-0.0130598633	0.0982040404	-0.1767209297	-0.0451163859	0.0134468791	-0.005734052	0.013550679199999999	0.0660449731	-0.20826417449999998	0.0028228131	0.0124778548	0.081879009	-0.0580130066	0.0692212261	-0.0467728586	-0.12142716070000001	0.029003	-0.010321600000000005	0.0008411740089999997	0.00010653542656000009	-0.1973	0.024055999999999998	0.03892729	0.0005786911359999997	0.382899	0.023872999999999974	0.0005699201289999991	0.14661164420099998	-0.008522379999999998	-2.1679999999997878e-05	4.700223999999081e-10	7.263096086439997e-05	-0.00426982	-0.00032259999999999933	1.82313628324e-05	1.0407075999999953e-07	0.000482579	0.0	0.0	2.3288249124100003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1451.741480202829	1.034784916730359	1.0707798238926567	2107553.3253415013	1299.696419592764	-1.0385838709817108	1.0786564570633548	1689210.78310225	1306.4464165424056	2.853020377627672	1706802.239296493	8.139725275158744	0.810461	12.585862	0.07291100000000003	-0.0360995615	-0.0128287595	-0.05633484110000001	-0.0135558781	0.0260713035	0.095416877	0.059526257699999995	-0.0203471923	-0.1364152082	0.1170175867	0.0153170042	-0.058820820499999996	-0.023211656	0.04649654	0.0558965567	-0.0318538301	-0.0520647699	0.0588268111	-0.0538359021	-0.0289988979	0.0140710595	-0.005770821	0.011600385	-0.0624743379	-0.017486576	0.028104318	0.1155245144	0.057735973499999996	-0.010048787	0.1393063836	-0.09445341130000001	0.0196937256	0.0719626023	0.043480062400000005	0.0597839562	-0.0469395117	-0.09238184199999999	-0.0951811315	0.0402472328	0.0682342193	0.0296141394	0.0667140218	-0.0522683746	-0.1229407472	0.0289795	-2.349999999999575e-05	0.0008398114202500003	5.522499999998002e-10	-0.217789	-0.020488999999999983	0.04743204852099999	0.00041979912099999913	0.355794	-0.02710499999999999	0.0007346810249999995	0.126589370436	-0.00875505	-0.00023267000000000253	5.4135328900001167e-08	7.665090050250001e-05	-0.00399662	0.0002731999999999995	1.5972971424400002e-05	7.463823999999973e-08	0.000482579	0.0	0.0	2.3288249124100003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1460.1896626288046	8.448182425975574	71.37178630256255	2132153.8508480224	1300.6480364215065	0.9516168287425444	0.905574588746017	1691685.3146471204	1312.8962934961353	6.4498769537296985	1723696.67747589	41.60091271825351	0.916687	14.235469	0.20570730000000004	0.0343171459	0.014066241	-0.0167638604	-0.019032174199999998	-0.015660913000000002	0.1533678077	0.1352699856	-0.024227718500000002	-0.0324846283	0.0688656321	-0.0448647723	-0.052724966399999997	-0.040755871	0.09590625720000001	0.07633738059999999	0.0222414719	-0.0688934613	0.0333130363	-0.15789539800000002	0.0472435492	0.0231751462	0.0156498944	0.005185331699999999	-0.026132850699999998	-0.0176985091	-0.006456905400000001	0.1721382229	0.11417230699999999	0.0077149916	0.0238198638	-0.037930307	0.0682658112	0.0696072354	0.064149659	0.09419522640000001	0.0870818949	-0.024291756400000003	-0.1048489273	-0.0166892575	-4.3089399999999994e-05	0.0352919844	0.0641678585	-0.0576418153	-0.1238084399	0.0764235	0.047444	0.005840551352250001	0.002250933136	-0.187306	0.030482999999999982	0.035083537636	0.000929213288999999	0.322843	-0.032951000000000015	0.0010857684010000003	0.10422760264900001	-0.00740323	0.00135182	1.8274173124000003e-06	5.480781443290001e-05	-0.00376807	0.0002285500000000001	1.41983515249e-05	5.2235102500000045e-08	0.000798795	0.00031621599999999997	9.999255865600002e-08	6.380734520250001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1461.34598151483	1.156318886025474	1.3370733661791934	2135532.077689542	1300.2138889686507	-0.4341474528557683	0.18848401082115154	1690556.1570669832	1314.6233313483208	1.7270378521855037	1728234.5033253569	2.9826597428815176	1.025929	15.931913	0.22764955	0.0458005333	-0.016780633	0.0233643314	0.025607515	0.014795955900000001	0.0833930535	0.1346317461	0.08132513450000001	0.0160922681	-0.0662825232	-0.11119740199999999	-0.1657024607	0.065691119	-0.0517758884	-0.0412535636	-0.0173531491	-0.052223715899999995	0.0047511553000000005	-0.052567768099999995	0.0470117207	-0.0268526987	-0.044820676799999994	-0.0754222299	0.0162601011	0.0297875544	0.017506248000000002	0.0961355911	0.10571627550000001	0.1190049631	-0.0609308685	0.0626763695	0.07647940889999999	0.1501821093	-0.0667997409	-0.0161037295	-0.006657830500000001	0.0099882264	-8.89913e-05	0.06802637190000001	-0.0431678712	-0.052512385700000004	0.0615842229	-0.0628806309	-0.1240256802	0.0763607	-6.280000000000174e-05	0.005830956504490001	3.943840000000219e-09	-0.143274	0.04403199999999999	0.020527439076000003	0.0019388170239999988	0.391308	0.068465	0.004687456225	0.15312195086400002	-0.00559936	0.00180387	3.2539469769e-06	3.1352832409600003e-05	-0.0038271	-5.902999999999985e-05	1.464669441e-05	3.4845408999999813e-09	0.00123769	0.000438895	1.9262882102500005e-07	1.5318765361000004e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1457.2141757943314	-4.131805720498733	17.071818511946052	2123473.1541359527	1298.6035715886646	-1.6103173799860997	2.593122064285297	1686371.236142836	1312.1606156271719	-2.462715721148925	1721765.4812030788	6.0649687231940685	0.828778	12.870304	0.11252830000000001	0.0220220435	-0.022493370099999997	0.0158349217	0.048235753799999996	-0.0228710989	0.0485542202	0.08496277710000001	-0.0800394444	-0.0737702516	0.0444360001	-0.0050467559999999995	-0.024059320099999996	-0.1230427709	0.008096298299999999	0.0323489192	-0.0573204238	0.09350532980000001	-0.0634099457	0.07333331139999999	0.028193824	-0.02137935	-0.0014663226000000001	0.09319577359999999	0.008086282	0.0569100328	-0.0308474998	0.06568296629999999	0.0906609738	-0.032905710299999995	0.059973266399999996	-0.052570930099999996	0.0165833255	0.0111896181	0.0854911429	0.048594639800000006	-0.082573162	0.0017508661999999999	-0.031210082799999997	-0.0392425818	0.0608101701	-0.1264203617	0.0589646239	-0.0679725859	-0.1235913266	0.105623	0.029262300000000005	0.011156218129000002	0.0008562822012900003	-0.141739	0.0015350000000000086	0.020089944121	2.3562250000000263e-06	0.36682	-0.02448800000000001	0.0005996621440000003	0.13455691239999998	-0.0051415	0.00045786	2.0963577960000005e-07	2.6435022250000006e-05	-0.00331352	0.00051358	1.09794147904e-05	2.6376441640000004e-07	0.00106427	-0.00017342000000000008	3.007449640000003e-08	1.1326706329e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1445.9707120745636	-11.243463719767758	126.41547641773388	2090831.3001774203	1297.6595544895922	-0.9440170990724256	0.8911682833411176	1683920.319358127	1310.4742582644624	-1.6863573627094866	1717342.7815737932	2.8438011547644946	0.751822	11.675244	0.07852499999999997	-0.001914029	-0.1198410775	0.0194600061	0.0828372629	-0.0122204731	0.0043260107	0.1090664351	0.031148256099999997	-0.0677688617	0.0905232633	-0.0006135381	-0.0645392986	-0.1439851617	-0.012574967900000001	0.11966334	-0.046036922800000005	-0.0300521094	0.0194846179	-0.0038412424	-0.0075195036	-0.11868571480000001	0.0083176892	-0.0400203031	0.012810523	0.0826936094	-0.0176356137	0.0308794632	0.0893673256	0.0616139705	0.0618063029	-0.0781218036	-0.013893049099999999	0.0339816263	0.0777296462	0.05416324980000002	-0.0702884799	-0.0521954034	0.0661897385	-0.1282728521	0.07072333139999999	-0.07573652040000001	0.0563105911	-0.0729057878	-0.12250766119999999	0.102077	-0.003546000000000008	0.010419713928999999	1.2574116000000052e-05	-0.143457	-0.0017179999999999973	0.020579910849	2.9515239999999914e-06	0.403726	0.03690600000000005	0.0013620528360000035	0.162994683076	-0.00544098	-0.00029947999999999954	8.968827039999973e-08	2.96042633604e-05	-0.00299946	0.0003140600000000001	8.996760291599997e-06	9.863368360000009e-08	0.00117783	0.00011355999999999995	1.2895873599999993e-08	1.3872835088999998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1446.2574344561478	0.2867223815842408	0.08220972410133899	2091660.5667196787	1297.29865330007	-0.3609011895223375	0.13024966859863818	1682983.795854175	1312.6179890280368	2.143730763574468	1722965.9851200075	4.595581586695569	0.946467	14.69793	0.07164240000000001	0.014275773799999999	-0.1579451694	0.040830714	0.1057696421	-0.030317301	0.0107424493	0.0281893442	0.0153953416	-0.1219449767	0.0433273967	0.006623165	-0.0715863306	0.037716842	0.0328539999	-0.0475545804	-0.1234133944	-0.005589301999999999	0.0686141855	0.0179587245	-0.0125329787	-0.11051909630000001	0.0272770501	-0.0465159467	0.0350178404	0.1106720536	-0.025513150800000002	0.0339615991	0.0014684591000000001	0.031130229	0.115245938	-0.0382811935	-0.0080959398	0.051542205199999996	0.0393308698	0.0361007712	-0.0778701114	0.0416780279	0.0351502973	0.0480216512	-0.013750201200000001	0.0607969354	0.0536236746	-0.07766871480000001	-0.12078037720000001	0.0904491	-0.011627899999999995	0.00818103969081	0.00013520805840999992	-0.141228	0.0022290000000000088	0.019945347984	4.968441000000039e-06	0.442591	0.03886499999999998	0.0015104882249999984	0.195886793281	-0.00517613	0.00026484999999999963	7.014552249999981e-08	2.67923217769e-05	-0.00299946	0.0	8.996760291599997e-06	0.0	0.00106427	-0.00011355999999999995	1.2895873599999993e-08	1.1326706329e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1460.6530981956287	14.395663739480824	207.23513450020303	2133507.473268489	1300.3825617018194	3.0839084017495684	9.510491030381576	1690994.8067781862	1323.3196609226104	10.701671894573565	1751174.9249843324	114.52578133910576	1.206987	18.743622	0.13985040000000007	0.0858929153	-0.10508427990000001	0.10421139310000001	0.0368405742	-0.1036267832	0.0617976316	0.1708336097	-0.0559287361	0.118329326	-0.0386698592	-0.0262592502	-0.0023822456	0.08860082650000001	0.027075870699999997	-0.0068605017	0.043117792099999996	0.1013780025	-0.038491002	-0.046103685400000004	0.1068588218	-0.08394073310000001	0.06651724190000001	0.1131178395	0.0946226553	0.0505442312	-0.1024667776	0.0847669485	0.1633028832	-0.0036865552000000003	-0.13308932710000002	0.0401711812	-0.0039059688	0.0130465596	-0.0892848094	0.0134390874	0.0504405004	0.0538767116	-0.0183924982	-0.0187807354	-0.0329064322	-0.0336791548	0.0509054434	-0.0822502429	-0.1184185493	0.111025	0.020575899999999998	0.012326550625	0.0004233676608099998	-0.119861	0.021367	0.014366659321000001	0.0004565486889999999	0.407369	-0.03522200000000003	0.0012405892840000024	0.165949502161	-0.0045837	0.0005924300000000006	3.5097330490000066e-07	2.101030569e-05	-0.00289233	0.00010713	8.3655728289e-06	1.1476836899999995e-08	0.00161842	0.00055415	3.070822225e-07	2.6192832964e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1467.8272693572665	7.174171161637787	51.46873185647528	2154516.8926688093	1302.4098669640491	2.0273052622296746	4.1099666262641295	1696271.4615653122	1325.7935817152372	2.4739207926268136	1757728.6213173175	6.120284088191283	1.0956290000000002	17.014305	0.0849214	0.1131913308	-0.0763846938	0.1502343411	-0.0103249495	-0.0210241218	0.0925251039	-0.0041047199	-0.0076228416	-0.039081526400000004	-0.04514132059999999	0.1619300567	-0.12207491220000001	-0.042934359400000004	0.0253937798	0.0280258558	-0.1002503345	-0.0469984968	-0.08385255900000001	-0.0022610038	0.1327402049	-0.0691740647	-0.0306231541	0.0830312091	0.14317455240000002	-0.0059100443	-0.0257885354	0.10489177029999999	-0.0418494571	-0.028977290699999998	0.0421006811	0.05435339610000001	-0.1520903559	0.10106251529999999	0.0631743697	0.008151178299999999	-0.14343176119999998	-0.0244844042	-0.0671439028	-0.0073017751	-0.065938644	0.0271003098	0.048157484800000004	-0.0866396718	-0.1154345858	0.0971617	-0.013863300000000007	0.009440395946889998	0.00019219108689000024	-0.0983964	0.0214646	0.00968185153296	0.00046072905316000006	0.424948	0.017578999999999956	0.00030902124099999837	0.18058080270399995	-0.00429084	0.0002928599999999998	8.576697959999991e-08	1.84113079056e-05	-0.00299946	-0.00010713	8.996760291599997e-06	1.1476836899999995e-08	0.00137812	-0.00024029999999999996	5.7744089999999967e-08	1.8992147344e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1464.2935295057864	-3.5337398514800498	12.487317337938244	2144155.540552513	1302.1158158852872	-0.29405107876186776	0.08646603692101816	1695505.5979786073	1326.2250434935722	0.4314617783350059	1758872.8659895274	0.18615926616400572	0.958774	14.889052	0.06615739999999996	0.0986490536	-0.0497200604	0.14274506609999998	-0.0143364003	-0.013090714299999999	-0.0244147279	0.12190362210000001	-0.0003228079	0.053153821	-0.06620500230000001	0.0208542646	0.0311072287	0.0261953148	0.0280510531	0.05243776940000002	-0.0927292784	-0.0260421076	-0.025604415499999998	-0.0042975335	0.0972077792	-0.0350598867	-0.0228277556	-0.07965433570000001	0.1449399273	-0.0076324713	-0.0207615489	0.0093935602	0.11375575689999999	0.0347058033	-0.0575782713	0.048674624900000005	-0.08744395070000001	-0.049085395999999996	0.0018024277	0.063807234	-0.09842122130000001	0.0569110637	0.0661713969	-0.014236546000000001	-0.10977094009999999	-0.0857120393	0.0453814036	-0.0908267497	-0.1118441635	0.107967	0.01080530000000002	0.011656873089000002	0.00011675450809000038	-0.109179	-0.010782600000000005	0.011920054041	0.00011626446276000008	0.414007	-0.01094099999999998	0.00011970548099999951	0.17140179604899994	-0.00445744	-0.00016660000000000025	2.7755560000000082e-08	1.98687713536e-05	-0.00257922	0.00042023999999999973	6.6523758084000015e-06	1.7660165759999977e-07	0.00146385	8.573000000000001e-05	7.349632900000002e-09	2.1428568225000003e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
