csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16
878.0210267466568	-0.07685107186944151	0.005906087247482064	770920.9234092535	728.5789391379802	8.527002647518998	72.70977415079601	530827.2705554247	682.3253930063254	-0.9829613938876492	465567.9419412364	0.96621310187355	1.0752540000000002	23.042307	0.17594221	-0.0390550825	0.0608374558	0.013171995700000001	-0.0674521313	0.030140231	0.005302596800000001	-0.045511776799999994	-0.051323876500000004	-0.09463240619999999	0.1437359469	-0.0376945988	0.0602096229	0.0213439783	-0.0194314349	-0.0066505855	0.0519821112	-0.11929376300000001	-0.058767683	0.0098338755	-0.0995110486	0.0012613897	0.1200630614	0.10840239300000001	0.0897994937	0.0237144	0.023311232	0.000543413537357824	0.00056237276736	-0.0162561	-0.07874339999999999	0.00026426078721000003	0.0062005230435600005	0.215023	0.012480999999999992	0.046234890529	0.0001557753609999998	-0.00503089	0.0004632600000000001	2.5309854192099995e-05	2.1460982760000004e-07	-8.51066e-06	-0.00027133466	7.24313336356e-11	7.36224977173156e-08	0.000574745	0.0004935369	3.30331815025e-07	2.4357867166161003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
877.4300597583548	-0.590966988302057	0.34924198126280354	769883.50976755	724.9620985798538	-3.616840558126455	13.081535622908488	525570.0443773057	681.0710435445748	-1.2543494617506212	463857.76635489607	1.5733925721940731	1.158987	24.836666	0.097149983	-0.08600755630000001	0.1173998834	0.0611461432	-0.09056785939999999	0.0629824432	0.1040055333	-0.1379717468	0.10643350480000001	0.0221062119	0.021397151899999998	0.0597733814	0.0949159473	0.030540015299999997	-0.0650854927	0.1110926317	-0.07914568059999999	0.06943934730000001	-0.0225305956	0.082176492	-0.028652339900000007	0.0617504883	0.11927563210000001	0.1053635299	0.0833660178	0.0286806	0.004966199999999997	2.4663142439999968e-05	0.0008225768163599999	-0.0257911	-0.009535000000000002	0.00066518083921	9.091622500000003e-05	0.238684	0.023661000000000012	0.05697005185600001	0.0005598429210000007	-0.00438921	0.0006416799999999995	1.9265164424100006e-05	4.117532223999994e-07	0.000259474	0.00026798466	6.7326756676e-08	7.181577799531559e-08	0.000304654	-0.000270091	9.2814059716e-08	7.2949148281e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
877.3392588219548	-0.09080093640000086	0.008244810051117001	769724.1750702569	729.6358950100839	4.673796430230142	21.84437307123201	532368.5392871662	680.9017816689525	-0.1692618756222828	463627.23627995385	0.02864958253917313	0.95716	20.511589	0.12610992	0.0706330679	0.0129468232	0.0225905133	0.0741380613	-0.0405705642	-0.0591724532	-0.0415910387	0.1176902475	0.0284881448	0.035305533	0.0010862811	-0.083662832	0.0221500885	0.07258943009999999	0.0451328633	-0.0722472585	-0.0304808761	0.032430121299999996	0.0460939676	-0.1504909015	-0.0340431203	0.1184185493	0.10207858539999999	0.0764945617	0.0654636	0.036783	0.0013529890889999998	0.004285482924959999	-0.0153207	0.0104704	0.00023472384849000002	0.00010962927616000002	0.181665	-0.057018999999999986	0.033002172225000015	0.0032511663609999983	-0.00447201	-8.280000000000006e-05	1.99988734401e-05	6.8558400000000105e-09	7.1656e-06	-0.0002523084	5.1345823359999997e-11	6.365952871056e-08	0.000203012	-0.000101642	4.1213872144e-08	1.0331096164000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
874.6203034079648	-2.7189554139899883	7.3927185432654685	764960.6751334404	724.6276188734918	-5.008276136592144	25.082829860358327	525085.1860342665	679.7339386583876	-1.1678430105648658	462038.22736404464	1.3638572973252094	0.8315239999999999	17.81926	0.09802206	0.11108746300000001	-0.0231070917	-0.0098059833	0.11729073179999999	-0.052560228099999995	-0.0196552873	-0.073839716	-0.0691211588	-0.00035296970000000004	0.126129366	0.015155743700000003	-0.1108329566	0.0443545031	0.0563459098	0.0398971946	0.0288447044	-0.0750151533	0.0176680683	0.053834188899999996	0.0760824822	-0.1289565328	0.1174923133	0.0985552316	0.0692212261	0.0593733	-0.006090299999999993	3.709175408999991e-05	0.0035251887528900006	0.00914321	0.02446391	8.359828910410003e-05	0.0005984828924880999	0.19904	0.017375	0.039616921600000014	0.00030189062500000013	-0.00403814	0.00043387000000000026	1.63065746596e-05	1.8824317690000025e-07	-1.53434e-05	-2.2509e-05	2.3541992355999997e-10	5.066550809999998e-10	0.00074849	0.0005454780000000001	5.602372800999999e-07	2.97546248484e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
872.0624055208293	-2.557897887135482	6.542841601012162	760492.8391227755	725.2965782862158	0.668959412724007	0.4475066958720484	526055.1264736927	679.5466980977449	-0.1872405606427492	461783.7148955476	0.035059027549811037	0.99901	21.408417	0.10886983	0.0368606003	0.0351421415	-0.0361733022	0.051333033099999995	-0.023838045800000002	0.0501392064	-0.18321096420000002	-0.15375156439999998	-0.05654811	0.14081588	-0.0013055366000000001	-0.0220484097	0.09947298939999999	0.0033369609000000002	0.1744537393	0.0930216669	-0.0390783439	-0.0376976895	0.061108869	-0.0678011918	0.07933183419999999	0.1164974652	0.0948016975	0.0615842229	0.020882	-0.038491300000000006	0.0014815801756900007	0.00043605792399999983	0.00996842	0.0008252099999999997	9.93693972964e-05	6.809715440999997e-07	0.173644	-0.02539600000000003	0.030152238736000002	0.0006449568160000014	-0.00346075	0.0005773900000000001	1.19767905625e-05	3.333792121000001e-07	0.000149474	0.00016481740000000002	2.2342476676e-08	2.716477534276e-08	0.000607551	-0.00014093899999999995	3.69118217601e-07	1.9863801720999988e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
875.4449940356316	3.3825885148022508	11.441905060472095	766403.9375820471	721.5236471984535	-3.772931087762231	14.235008993002694	520596.3734665585	681.6769497959283	2.1302516981834287	464683.46388308046	4.537972297613382	1.0557450000000002	22.624228	0.14262761999999998	-0.0697077463	0.1452490112	0.0402795202	-0.0686888019	0.0473993746	0.1014469583	-0.1321788888	0.0296080589	-0.05786714110000001	0.0548102983	0.0821648412	0.0903173003	0.06934235309999999	-0.0749951153	0.14098833289999999	-0.0408076689	0.0055518459	0.0392882494	0.058412275599999994	0.0090687309	0.0234748821	0.1154345858	0.0908267497	0.0536236746	0.0037246	-0.017157399999999996	0.00029437637475999984	1.3872645160000004e-05	-0.0197412	-0.02970962	0.00038971497744	0.0008826615205444	0.163083	-0.010560999999999987	0.026596064889	0.00011153472099999973	-0.00204218	0.0014185699999999994	4.170499152400002e-06	2.0123408448999993e-06	0.000102979	-4.6495000000000015e-05	1.0604674440999998e-08	2.1617850250000007e-09	0.000368624	-0.000238927	1.35883653376e-07	5.7086111328999996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
877.6502139840401	2.2052199484085118	4.8629950208588415	770269.8981062314	723.815948119387	2.2923009209334846	5.254643512112503	523909.5267519672	681.3864050509518	-0.2905447449765006	464287.43298825977	0.08441624883345979	1.000445	21.439173	0.1283263	0.0533413407	0.0576561637	0.0522286662	0.07934889269999999	-0.0210963602	0.0007962722000000001	-0.0910941154	0.07262264110000001	0.0073947219999999985	0.0715517699	0.0858953753	-0.0572709322	0.049836266399999996	0.025718071800000002	0.0714879458	-0.1219575618	-0.0099533864	0.0791649337	-0.0060139	0.102021023	0.031238526699999998	0.1143042958	0.0866396718	0.0453814036	-0.0136959	-0.017420500000000002	0.00030347382025000004	0.00018757767681	0.0503935	0.0701347	0.00253950484225	0.00491887614409	0.147263	-0.015819999999999997	0.021686391168999997	0.00025027240000000003	-0.00171433	0.0003278500000000002	2.9389273489e-06	1.0748562250000011e-07	0.000108539	5.560000000000009e-06	1.1780714521e-08	3.091360000000009e-11	0.000203012	-0.000165612	4.1213872144e-08	2.7427334544000007e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
876.1426140791185	-1.5075999049215625	2.272857473319504	767625.8802053912	722.9418411534282	-0.8741069659588447	0.7640629879377769	522644.9056903086	681.7394988082536	0.3530937573018491	464768.7442353289	0.12467520144553712	1.120692	24.016024	0.13006865	0.0943342715	0.013261703	-0.0180328383	0.119889855	-0.0579428654	-0.031285031	-0.045662702699999995	-0.0345729564	-0.09604254279999999	0.1179457878	-0.007394354899999999	-0.0835558275	0.0523139446	0.0349543312	-0.013310922900000001	0.060145578899999996	-0.0521776433	0.0305418343	-0.0664540427	0.0778922083	-0.0433341518	0.1131072554	0.0822502429	0.0369007123	-0.0165041	-0.0028082000000000003	7.885987240000002e-06	0.00027238531681000004	0.07456010000000003	0.024166600000000017	0.0055592085120100025	0.0005840245555600008	0.0835662	-0.06369680000000001	0.006983309782439999	0.004057282330240003	-0.0024698	-0.0007554699999999997	6.09991204e-06	5.707349208999999e-07	0.00014101	3.2471000000000015e-05	1.98838201e-08	1.0543658410000006e-09	0.000203012	0.0	4.1213872144e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
878.5677346193112	2.425120540192665	5.8812096344643665	771881.2643141084	727.4194094892592	4.477568335831052	20.04861820203685	529138.9973017026	682.2728056239538	0.5333068157001435	465496.1812939814	0.28441615967222683	1.028573	22.04195	0.19721596	-0.0360537612	0.1196040204	-0.0522106575	-0.0616270063	0.0193330571	0.0847355889	-0.071791801	-0.0538456887	-0.13642530949999998	0.1324603894	0.0285785842	0.0608607387	0.0316236648	-0.0401340828	0.021680602	0.012875911100000002	-0.0065369677	-0.0187809793	-0.0099307982	-0.1036391205	-0.055197501399999994	0.1118441635	0.07766871480000001	0.028226155699999998	0.00666031	0.02316441	0.0005365898906480999	4.43597292961e-05	-0.0243496	-0.09890970000000003	0.00059290302016	0.009783128754090004	0.0779238	-0.005642399999999992	0.00607211860644	3.183667775999991e-05	-0.00199532	0.0004744799999999998	3.9813019024e-06	2.251312703999998e-07	-0.000308223	-0.00044923300000000005	9.5001417729e-08	2.01810288289e-07	0.000669288	0.000466276	4.4794642694399995e-07	2.1741330817599997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
879.161364763569	0.5936301442578724	0.3523967481716224	772924.7052929413	722.9106230475007	-4.508786441758502	20.329155177385296	522599.7689149257	682.2357304439955	-0.037075179958264926	465445.5918944521	0.0013745689689377294	0.985227	21.113068	0.08042115999999999	-0.08761899279999999	0.179281883	-0.017198511399999998	-0.098390948	0.039090522200000005	0.1366626752	-0.0541943576	0.066988021	-0.061957499900000004	0.039049696200000004	0.08420014279999999	0.13007719339999999	0.0295667327	-0.0972184546	0.0685376546	-0.0566967182	0.0562946087	0.0219945318	-0.052083127199999996	-0.0138739881	0.054712924100000004	0.1105157577	0.0729057878	0.0194033074	0.0039616	-0.00269871	7.2830356641e-06	1.5694274560000002e-05	-0.0173354	0.007014199999999997	0.00030051609316	4.919900163999997e-05	0.0941567	0.016232899999999998	0.00886548415489	0.00026350704240999984	-0.00135008	0.00064524	1.8227160064e-06	4.163346576000001e-07	-7.7042e-05	0.00023118099999999998	5.935469764e-09	5.3444654761000005e-08	0.000456202	-0.00021308600000000005	2.0812026480399999e-07	4.540564339600001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
879.3732758874858	0.21191112391670688	0.04490632443964189	773297.3583450881	724.038934590295	1.1283115427942219	1.2730869376026777	524232.3788026494	681.5636820084544	-0.6720484355411145	464529.05263292155	0.4516490997132595	0.859417	18.41699	0.11375198500000006	0.0310327593	0.1030814959	-0.0107786672	0.05686554730000001	-0.0355917907	0.0618961808	-0.0146871396	0.0968622215	-0.0399785292	0.1025179259	0.0767583263	-0.044621769000000006	0.032019795499999996	-0.0201072581	0.0120615468	-0.1837058675	0.001264996	0.0369094573	0.0442149725	0.005954762299999999	-0.0747419588	0.1091228139	0.0679725859	0.0104785198	0.00395207	-9.529999999999782e-06	9.082089999999584e-11	1.5618857284900002e-05	-0.00135177	0.015983630000000002	1.8272821329e-06	0.00025547642797690005	0.0433284	-0.0508283	0.00187735024656	0.0025835160808899997	-0.00106414	0.00028593999999999994	1.1323939396e-06	8.176168359999996e-08	-0.000240103	-0.00016306100000000002	5.7649450609000007e-08	2.6588889720999995e-08	-3.34075e-05	-0.0004896095	1.1160610562500002e-09	2.3971746249024995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
