csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16
2256.2810236335645	-5.592477813393089	5090804.057608927	31.275808093293943	1737.4263037250473	-6.239782426634747	3018650.160875681	38.934884731739814	1620.7694953923599	0.07418242882772574	0.005503032746780595	2626893.757194405	1.2640790000000002	33.290443	0.42947675	0.08619461029999999	0.0475968363	0.06350220320000001	0.049089435199999996	0.050839692699999994	0.057767472199999996	0.0267599977	-0.0690746675	0.028445283	-0.118126626	0.030170351	-0.06764041929999999	-0.0053410905	-0.060415389000000014	0.09487381130000001	0.0646627183	0.0063627824	0.0764321525	0.0421303842	0.0768479787	0.1200630614	0.10840239300000001	0.0897994937	-0.0251682	0.029625099999999994	0.0008776465500099997	0.0006334382912400001	0.195732	0.040392999999999984	0.0016315944489999987	0.038311015824000004	0.250177	0.1829096	0.03345592177216	0.062588531329	0.0010723	-0.00257963	6.6544909368999985e-06	1.14982729e-06	0.000929171	0.0004902309999999999	8.633587472410002e-07	2.403264333610001e-07	-0.00167479	-0.00046112	2.126316544e-07	2.8049215441e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2249.5412998763686	-6.739723757195861	5060436.059849463	45.423876323310296	1739.2392714369785	1.812967711931151	3024953.2433086317	3.2868519245048726	1621.338962818836	0.5694674264761943	0.3242931498174197	2628740.032354459	1.294892	34.101948	0.3709296	0.009447236500000001	0.011828891000000001	0.041267200899999995	-0.0009577757	-0.0483571188	-0.041359606	0.0867158661	0.0675017525	0.052081723899999995	0.017290009	-0.038592786000000004	-0.043445806600000005	0.028555197999999997	0.0749758641	0.019462855	-0.026610087	-0.09408379060000001	-0.034276775	-0.1353422175	0.0388105801	0.11927563210000001	0.1053635299	0.0833660178	-0.0381212	-0.012953000000000001	0.00016778020899999995	0.0014532258894400002	0.154304	-0.041427999999999986	0.0017162791839999993	0.023809724416	0.0823655	-0.1678115	0.02816069953225	0.00678407559025	0.00311829	0.00204599	4.1860750801000006e-06	9.7237325241e-06	0.00033209900000000003	-0.0005970719999999999	1.1028974580100002e-07	3.5649497318399993e-07	-0.00134311	0.00033168	1.100116224e-07	1.8039444721e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2251.5878134329128	2.046513556544141	5069647.681599605	4.1882177371189515	1738.4251692395055	-0.8141021974729483	3022122.069045404	0.6627623879302833	1614.4934132128312	-6.845549606004852	46.861549408273184	2606588.9813076183	1.10684	29.149452	0.32680175	0.0036084253000000003	-0.0987209751	0.024455641099999998	0.06987337610000001	-0.0652126022	-0.0885414307	-0.0762203698	-0.0554110876	-0.0197257576	0.0226347668	-0.1059242133	-0.056266404699999994	0.07378875389999999	0.0293650738	-0.1012125134	0.0077941096999999985	0.054975724000000004	0.137534329	0.0271416369	0.0765876329	0.1184185493	0.10207858539999999	0.0764945617	-0.0287098	0.009411399999999999	8.857444996e-05	0.0008242526160400001	0.198247	0.04394300000000001	0.0019309872490000009	0.039301873009	0.235225	0.15285949999999998	0.023366026740249998	0.055330800625	0.00101036	-0.00210793	4.4433688849e-06	1.0208273296000002e-06	0.000276832	-5.526700000000001e-05	7.663595622400002e-08	3.0544412890000013e-09	-0.00159167	-0.0002485600000000001	6.178207360000005e-08	2.5334133889000005e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2259.4964340338825	7.908620600969697	5105324.135411832	62.54627981008229	1739.7108288775253	1.2856596380197516	3026593.7681137263	1.6529207048330787	1623.5546572006513	9.061243987820038	82.10614260680471	2635929.724917924	1.250507	32.933037	0.2144804	0.0748861604	0.0064812694	0.0584812734	0.0320490163	0.008552710699999999	0.0839937935	-0.0798318528	-0.0950048285	0.04086505	-0.10847965710000004	0.028903866	-0.033048003	0.0331429885	-0.006751642800000001	0.0420311117	0.0346831777	0.1012358908	0.1614203044	0.0057726020999999995	0.092454415	0.1174923133	0.0985552316	0.0692212261	-0.0705914	-0.0418816	0.00175406841856	0.00498314575396	0.21472600000000006	0.016479000000000018	0.0002715574410000007	0.04610725507600001	0.303639	0.068414	0.004680475396	0.092196642321	0.0007197999999999999	-0.0002905600000000001	8.442511360000008e-08	5.181120399999999e-07	0.000885478	0.000608646	7.84071288484e-07	3.7044995331599996e-07	-0.00244658	-0.0008549099999999997	7.308711080999995e-07	5.9857536964e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2251.6653538653663	-7.831080168516109	5069996.865797645	61.3258166057263	1736.408497290279	-3.302331587246272	3015114.469461885	10.905393912124481	1623.079661949184	-0.4749952514673623	0.2256204889165428	2634387.589033077	1.206724	31.779961	0.18532185	0.0324066542	0.0722647944	0.0029511557000000002	0.0652596629	0.060749482199999996	-0.014730792	0.13432443560000001	-9.10728e-05	-0.0229808581	-0.0587112944	0.0249917928	-0.0540455271	-0.013600812299999999	-0.0440123863	0.057474747300000004	0.0642301344	-0.1354103305	0.1102021833	-0.0323270478	-0.0232659646	0.1164974652	0.0948016975	0.0615842229	-0.081211	-0.010619600000000009	0.00011277590416000014	0.006595226521000001	0.193594	-0.02113200000000001	0.00044656142400000047	0.037478636836000015	0.177376	-0.12626300000000001	0.015942345168999998	0.031462245376	0.0007218889999999998	2.088999999999824e-06	4.3639209999992625e-12	5.211237283209996e-07	0.000694372	-0.000191106	4.821524743839999e-07	3.6521503236000014e-08	-0.00209363	0.0003529499999999999	1.2457370249999994e-07	4.3832865769e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2266.3899798827315	14.724626017365155	5136523.540912848	216.81461135126682	1742.0512833512955	5.642786061016523	3034742.6738258963	31.84103453040236	1625.2204189161225	2.140756966938625	4.582840391496259	2641341.410061897	1.159861	30.545795	0.2689696850000001	0.0045187007	-0.11267832380000001	-0.0020729441	0.0122230843	-0.1073844487	-0.0542837087	-0.047090985599999996	0.10162570039999999	0.0035811771	0.0562665861	-0.1190145642	-0.0074304864	0.07137605429999999	0.08475975640000001	-0.09390661130000001	-0.034204215499999996	0.034873106800000005	0.162045969	-0.1286728477	-0.0167024994	0.1154345858	0.0908267497	0.0536236746	-0.07257260000000001	0.00863839999999999	7.462195455999984e-05	0.005266782270760002	0.194202	0.0006079999999999697	3.696639999999632e-07	0.037714416803999985	0.13727899999999998	-0.04009700000000002	0.0016077694090000018	0.018845523840999998	0.00392266	0.003200771	1.0244934994441e-05	1.53872614756e-05	7.089729999999999e-05	-0.0006234747	5.026427147289999e-09	3.8872070154008997e-07	-0.00152535	0.00056828	3.229421584e-07	2.3266926225e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2255.3417270313416	-11.048252851389858	5086566.305688715	122.0638910682442	1731.808891349729	-10.242392001566486	2999162.0361579782	104.90659391375313	1622.9277058609757	-2.2927130551468053	5.256533153240598	2633894.33845117	1.766763	46.529011	0.824957535	0.18851316640000002	0.1113756341	0.1015698815	0.08965794460000001	0.08537823060000001	0.13788156029999998	-0.0570484072	-0.025713461899999998	0.0606245263	-0.215435194	0.0584028709	-0.0912056044	0.007038848100000002	-0.1018176498	0.0732565574	0.04446433440000001	0.16003977279999998	-0.15238588949999998	0.1060950248	0.1702227812	0.1143042958	0.0866396718	0.0453814036	-0.123943	-0.051370400000000004	0.00263891799616	0.015361867249000002	0.404542	0.21034000000000005	0.044242915600000016	0.163654229764	0.5670609999999999	0.429782	0.18471256752399995	0.3215581777209999	0.00331777	-0.0006048899999999999	3.6589191209999976e-07	1.1007597772899996e-05	0.00147806	0.0014071626999999998	2.1846613636e-06	1.9801068642712896e-06	-0.0021826000000000003	-0.0006572500000000003	4.319775625000004e-07	4.763742760000002e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2242.852430558639	-12.489296472702788	5030387.0252627935	155.98252638306636	1734.4391776418274	2.6302862920983903	3008279.260938858	6.918405978400696	1605.8020478052829	-17.12565805569284	293.28816384051703	2578600.21673564	2.392767	63.01528199999999	0.31385054999999995	-0.0460419107	-0.24612024149999998	0.0731817158	0.0195853234	-0.12142884220000001	-0.1154569768	-0.0951399144	0.1125464706	0.0923176058	0.1078866091	-0.1539015783	-0.0709007347	0.0815073409	0.0696269162	-0.1533129637	-0.2215089319	-0.266471981	-0.0192823601	0.3130422665	-0.053883215199999994	0.1131072554	0.0822502429	0.0369007123	-0.06893820000000002	0.055004799999999986	0.0030255280230399987	0.004752475419240003	0.438222	0.03367999999999999	0.0011343423999999993	0.192038521284	0.401541	-0.16551999999999994	0.02739687039999998	0.16123517468100002	0.00326428	-5.3489999999999794e-05	2.8611800999999767e-09	1.06555239184e-05	0.000523685	-0.000954375	2.74245979225e-07	9.10831640625e-07	-0.00236765	-0.00018504999999999956	3.424350249999983e-08	5.6057665224999985e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2257.7389348164834	14.886504257844535	5097385.097786269	221.60800901882348	1744.0917207948733	9.652543153045826	3041855.930545222	93.17158932141186	1627.0501034509748	21.24805564569192	451.47986872242035	2647292.039139828	2.209837	58.197689	1.2488311	0.0038186710999999996	0.0396080209	-0.06229286570000001	0.0043251547	0.10171919730000001	0.061697597300000004	0.1074338447	-0.0651479768	-0.0434882364	-0.048830375700000005	0.0640595017	0.054948080700000006	-0.0534592315	-0.08777143539999999	0.0901205242	0.0144445227	-0.160446465	0.0962709288	0.1321654257	0.015401711299999999	0.1118441635	0.07766871480000001	0.028226155699999998	-0.032739	0.03619920000000002	0.0013103820806400015	0.001071842121	0.07493529999999997	-0.3632867	0.13197722639689002	0.0056152991860899965	-0.102155	-0.5036959999999999	0.2537096604159999	0.010435644025	-0.000312979	-0.003577259	1.2796781953081004e-05	9.7955854441e-08	-0.0011530999999999998	-0.0016767849999999994	1.3296396099999994e-06	2.8116079362249994e-06	-0.00070871	0.0016589399999999998	2.7520819235999992e-06	5.022698641e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2243.4183750136904	-14.320559802793017	5032926.005349067	205.0784330653711	1737.5883736752469	-6.50334711962637	3019213.3563313894	42.29352375835259	1614.2082909038336	-12.841812547141215	164.9121494959136	2605668.406422676	1.094925	28.83567	0.19895555	-0.0509761304	-0.0002612024	0.0168020904	-0.0447028112	-0.016501076599999998	-0.0749857842	0.0438308546	-0.0170108386	0.021267667400000002	0.0609838997	-0.005472551	-0.0058233841000000005	-0.024798728500000002	0.102551885	-0.0269588783	0.0369952167	-0.032020494100000005	0.0658013804	-0.031377584	0.1103400291	0.1105157577	0.0729057878	0.0194033074	-0.0242404	0.008498599999999995	7.222620195999992e-05	0.0005875969921600001	0.0357131	-0.03922219999999997	0.0015383809728399976	0.0012754255116099998	-0.06899279999999999	0.033162199999999996	0.00109973150884	0.004760006451839999	0.00125666	0.0015696389999999998	2.4637665903209994e-06	1.5791943555999996e-06	-0.0006505619999999999	0.0005025379999999999	4.2323091584399993e-07	2.525444414439999e-07	-0.000419436	0.000289274	8.3679447076e-08	1.7592655809599996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2250.5868369412387	7.168461927548377	5065141.11061317	51.3868464067106	1735.1117590007575	-2.4766146744893835	3010612.8162227026	6.133620245896152	1614.1239060695675	-0.0843848342660749	0.0071208002541129295	2605395.984145278	0.7928509999999999	20.880325	0.14160405000000004	-0.0591022603	-0.0083368509	-0.0007703594	-0.047282605400000004	0.0229572914	-0.054733187999999995	0.0272174132	-0.025844213300000002	-0.006981215799999999	0.053476532199999996	0.020575934	-0.0059840175	-0.0674039783	0.050425294100000004	-0.011066528400000001	0.0837545199	0.0342907208	0.0163581483	-0.0940125447	0.1361453956	0.1091228139	0.0679725859	0.0104785198	-0.00616375	0.018076650000000003	0.0003267652752225001	3.79918140625e-05	0.0172172	-0.0184959	0.00034209831681000004	0.00029643197583999995	-0.0132944	0.0556984	0.0031023117625599995	0.00017674107136000003	0.000902519	-0.000354141	1.25415847881e-07	8.145405453609998e-07	-0.000322545	0.00032801699999999995	1.0403527702499998e-07	1.0759515228899997e-07	-0.000114932	0.00030450400000000004	9.272268601599999e-08	1.3209364624e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
