csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18
912.7649466603732	0.8643522143232758	833139.8478519139	0.7471047504055501	717.6633851267399	-0.0916780885307844	0.008404871916658344	515040.7343515714	683.0756854419111	-0.3875531899919906	0.15019747507296802	466592.3920419367	0.669342	14.850842000000002	0.12487402	0.1223977961	-0.0371954942	-0.025210257200000002	-0.1248947616	-0.034719837	-0.0092543595	0.0104954698	0.1129499191	0.025953955600000002	0.11541726960000001	-0.026537194500000003	0.1064146612	-0.0312893137	0.03429047	-0.0222110979	-0.0608197947	-0.0634992429	-0.0147696153	-0.0569682121	-0.0884971369	0.0018284834	-0.1411934307	0.0247740852	0.12228967130000001	0.1142762195	0.10130714980000001	0.0	0.0	-0.113583	-0.012455999999999995	0.00015515193599999988	0.012901097888999995	0.180401	0.034023000000000005	0.001157564529	0.032544520800999996	0.14388800000000002	-0.038327	0.020703756544	0.001468958929	0.0101674	0.0005917500000000003	0.00010337602276000001	3.5016806250000035e-07	8.3644e-05	0.0001410324	6.996318736000001e-09	1.989013784976e-08	-0.000410833	-6.857800000000002e-05	4.702942084000003e-09	1.6878375388900006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
909.5648191022316	-3.2001275581416166	827308.1601484752	10.240816388377429	715.4393426086754	-2.2240425180644934	4.946365122158652	511853.4529523336	682.6218361123332	-0.4538493295779063	0.20597921395831495	465972.5711373731	0.590558	13.102834	0.10106404999999996	0.1354898926	0.00037819279999999996	0.008788940600000001	-0.1345298509	-0.010588353500000001	-0.0183536991	-0.052200288	0.045819695	-0.0309416252	0.08812975449999999	-0.0614686991	0.12195829849999999	-0.0028440086	0.0116670496	-0.0160770178	0.015046058000000001	-0.0923510225	-0.025899476299999998	-0.1156009245	-0.10041638130000001	-0.0535654962	0.0835961934	-0.1402588214	0.121617494	0.1116530376	0.0956459082	0.0	0.0	-0.117666	-0.004083000000000017	1.667088900000014e-05	0.013845287556	0.221309	0.040908	0.0016734644639999998	0.048977673481	0.133383	-0.010505000000000014	0.017791024689000002	0.00011035502500000029	0.00958689	-0.0005805099999999994	9.19084598721e-05	3.3699186009999925e-07	-0.000247207	-0.000330851	6.1111300849e-08	1.09462384201e-07	-0.000410833	0.0	0.0	1.6878375388900006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
908.9981559471364	-0.5666631550951706	826277.6475152945	0.3211071313424134	716.9220376207182	1.482695012042882	2.198384498736841	513977.20802624256	683.3383879011809	0.7165517888477098	0.5134464661008529	466951.35237938474	0.589761	13.085164	0.058276000000000015	0.1201154232	0.0254708894	-0.0050529356	-0.1129349531	0.047653565599999996	-0.036201359	-0.018243739499999998	0.052592487	-0.078659098	0.0629134789	-0.08919169269999999	0.1033731964	0.027462795699999997	-0.007330068	0.051128501900000005	-0.017234906499999997	-0.12216378970000001	0.0964645043	-0.0702208408	-0.072450839	0.0437011842	0.1646874026	-0.0576090932	0.12087205890000001	0.1087608739	0.0894663532	0.0	0.0	-0.115463	0.002202999999999997	4.853208999999985e-06	0.013331704369000002	0.191638	-0.029671000000000006	0.0008803682410000002	0.036725123043999996	0.120338	-0.013044999999999987	0.014481234244000003	0.0001701720249999997	0.0098232	0.00023631	9.649525824e-05	5.584241609999999e-08	-0.000216377	3.082999999999997e-05	4.681900612900001e-08	9.504888999999983e-10	-0.000410833	0.0	0.0	1.6878375388900006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
908.8286103947664	-0.16954555236998206	825969.443072082	0.028745694328442317	714.8971968752643	-2.024840745453957	4.099980044450538	511078.0021001104	683.2088475712549	-0.12954032992604425	0.016780697077348396	466774.3293996422	0.716727	15.902164	0.09797705000000002	0.0471217924	0.0523222715	0.0068615989	-0.0415582464	0.0610450734	-0.0711630813	-0.0436171752	0.0200273292	-0.0224663659	0.0531493321	-0.0744579303	0.0474058685	0.06368546309999999	-0.0370639646	0.035930168	0.0268183593	-0.0243174674	0.055524569800000007	-0.0857643144	-0.020865726299999998	-0.0593039801	0.09426417029999999	-0.12157314470000001	0.1200538149	0.1056066957	0.0828019722	0.0	0.0	-0.113084	0.00237900000000002	5.659641000000095e-06	0.012787991055999998	0.215731	0.024093000000000003	0.0005804726490000003	0.046539864360999994	0.155727	0.03538899999999999	0.024250898529	0.0012523813209999993	0.00931239	-0.0005108100000000004	8.67206075121e-05	2.6092685610000036e-07	-0.000122956	9.342100000000004e-05	1.5118177935999998e-08	8.727483241000006e-09	-0.000528923	-0.00011809	1.39452481e-08	2.7975953992900004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
908.339541275016	-0.4890691197504111	825080.7222437066	0.239188603893442	716.1433397823323	1.2461429070680197	1.5528721448359348	512861.28311459295	683.4766373775	0.26778980624510496	0.07171138032879085	467140.3138408546	0.609166	13.515694	0.09921517	0.0531078819	0.086422215	-0.000594811	-0.030213857099999998	0.054026937000000004	-0.1055250532	-0.0754338866	0.031763195	0.0112260524	0.10196161849999999	-0.0634701144	0.0561205587	0.0855297076	-0.044268992400000005	-0.015072996299999999	0.0517722109	0.0014266298999999999	0.059854439599999996	-0.0450918679	-0.1585090227	-0.030520439	-0.0950959035	0.0441991089	0.119163255	0.10219810160000001	0.07568888019999999	0.0	0.0	-0.106643	0.006440999999999988	4.148648099999985e-05	0.011372729449	0.240551	0.02482000000000001	0.0006160324000000004	0.05786478360100001	0.190109	0.034382	0.036141431881	0.0011821219239999995	0.00884273	-0.0004696600000000002	7.81938738529e-05	2.2058051560000018e-07	-9.85826e-05	2.4373399999999993e-05	9.71852902276e-09	5.940626275599996e-10	-0.000351513	0.00017741000000000002	3.1474308100000015e-08	1.2356138916900005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
906.7080381904916	-1.631503084524411	822119.46651925	2.6618023148126677	716.103725793461	-0.039613988871337824	0.001569268114298477	512804.5460952763	684.2413487724601	0.7647113949601589	0.5847835175819122	468186.2233699554	0.829866	18.412422	0.04709316999999996	0.11188884710000001	0.0239558553	0.0903314569	-0.1200688973	0.055896539599999996	-0.044062410499999996	-0.0396163065	-0.08587718289999999	-0.0918293204	0.014465448799999999	-0.0636577039	0.10833426630000001	0.010948921499999998	-0.0536829062	0.0492867625	0.0937867272	-0.0166337403	0.1030876212	0.033943257000000004	-0.033309447	-0.11649533349999999	0.18508771489999998	0.0884073516	0.1182009157	0.0985433035	0.0681656236	0.0	0.0	-0.113512	-0.006868999999999986	4.718316099999981e-05	0.012884974143999998	0.227061	-0.013490000000000002	0.00018198010000000005	0.051556697721000015	0.185524	-0.004585000000000007	0.034419154576	2.1022225000000053e-05	0.00850322	-0.00033950999999999946	7.230475036840003e-05	1.1526704009999965e-07	-0.000142736	-4.41534e-05	2.0373565696e-08	1.94952273156e-09	-0.000410833	-5.932000000000002e-05	3.5188624000000024e-09	1.6878375388900006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
911.718481125782	5.010442935290371	831230.588826303	25.104538407801186	716.5881482859453	0.4844224924843274	0.2346651512247283	513498.5742638799	686.3898789717497	2.1485301992895534	4.616182017259206	471131.0659548532	1.060394	23.527187	0.14556149999999998	-0.0051554819	0.0957956598	-0.0066796937	0.0385379746	0.1716049625	-0.043502793899999996	-0.028721427799999998	-0.0435849356	0.0148032877	-0.0115598507	-0.1400853631	-0.024591624399999998	0.1041084466	-0.0154008993	0.1512583131	0.0142253154	0.057531571	-0.0070549678	-0.10282845130000001	0.0103484145	0.0300229602	0.037437056	0.0348229105	0.1171673765	0.0946511058	0.0602729715	0.0	0.0	-0.105242	0.008269999999999986	6.839289999999977e-05	0.011075878563999999	0.237635	0.010573999999999972	0.00011180947599999939	0.056470393224999985	0.0933811	-0.0921429	0.008720029837210002	0.008490314020409997	0.00860207	9.884999999999929e-05	7.39956082849e-05	9.771322499999858e-09	-0.00057887	-0.000436134	3.350904769e-07	1.9021286595600005e-07	-0.000254325	0.00015650800000000005	2.449475406400001e-08	6.468120562500001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
912.0962300482337	0.3777489224517012	831919.5328682004	0.14269424841342138	716.4862837431332	-0.10186454281210901	0.010376385082319986	513352.59479204565	687.0388847751302	0.6490058033805326	0.4212085328216105	472022.4291930547	1.023568	22.710123	0.12776769999999998	-0.0384353286	0.0908050785	-0.015412778700000001	0.040321385	0.1430346076	-0.0576967806	-0.0038841695	-0.0749036589	0.1107996	0.075681764	-0.007829899	-0.0291706594	0.07671485230000001	-0.0279391463	0.114736936	0.054609512	0.1038985237	0.0766956804	-0.0321401978	-0.0828060657	-0.0752258002	-0.1460472606	0.1020541203	0.1160632601	0.0905308854	0.052053695	0.0	0.0	-0.113095	-0.007852999999999999	6.166960899999999e-05	0.012790479025	0.235118	-0.0025169999999999915	6.335288999999957e-06	0.055280473924000005	0.0827451	-0.010636000000000008	0.00684675157401	0.00011312449600000014	0.00702414	-0.00157793	4.93385427396e-05	2.4898630849e-06	-0.000174679	0.000404191	3.0512753041e-08	1.6337036448099998e-07	-0.000101212	0.00015311300000000002	2.344359076900001e-08	1.0243868944000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
912.5604420321097	0.4642119838759982	832766.5603618394	0.21549276597409	719.8817685035367	3.3954847604035194	11.529316758132547	518229.7606237796	687.4615820403177	0.4226972651874803	0.17867297799697504	472603.4267813765	0.8486940000000001	18.830164	0.16555615	0.0185699262	-0.034455475299999996	0.0172093795	-0.05310825809999999	-0.0335924446	2.4214499999999997e-05	-0.0002877048	-0.0117242461	0.0694178916	0.1601636458	0.0138950502	0.0366797209	-0.056875242	-0.012813448100000001	0.0113166616	0.0616275587	0.0156176094	0.0679303205	-0.005669329	-0.1537743513	0.07527700080000001	-0.0890237894	-0.1063115437	0.11488923150000001	0.0861925681	0.043552335	0.0	0.0	-0.102171	0.010924000000000005	0.00011933377600000007	0.010438913241	0.212068	-0.02305000000000001	0.0005313025000000007	0.044972836623999986	0.173753	0.0910079	0.030190105009	0.008282437862409998	0.00738353	0.00035939000000000023	5.451651526090001e-05	1.2916117210000017e-07	0.00021231	0.000386989	4.5075536100000005e-08	1.49760486121e-07	-0.000166318	-6.510599999999997e-05	4.2387912359999975e-09	2.7661677123999995e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
911.5955874460202	-0.9648545860894728	831006.5150510547	0.930944372297888	715.4336834674083	-4.448085036128417	19.785460488629557	511845.35543974367	686.0697050191209	-1.3918770211968194	1.9373216421357315	470691.6401450235	0.888758	19.719074	0.08958420000000003	0.15089775560000002	-0.0748432608	0.010755917	-0.1589948229	-0.0263710092	0.0274594671	0.008546396099999999	0.0213366052	-0.0228246717	0.05511981	-0.1075574433	0.13573145650000001	-0.0802506687	0.0246841273	0.023909748999999998	-0.0245225666	-0.057456786100000004	0.12235127529999999	-0.0812210095	-0.0251087841	-0.0119264595	0.09568111230000001	0.025651316400000002	0.11364599789999999	0.0816466054	0.0348149612	0.0	0.0	-0.111204	-0.009033	8.159508899999999e-05	0.012366329616	0.175546	-0.03652199999999997	0.001333856483999998	0.030816398116000007	0.15321300000000002	-0.02053999999999997	0.02347422336900001	0.00042189159999999904	0.00755174	0.00016821000000000023	5.7028777027600015e-05	2.8294604100000083e-08	0.000155251	-5.705900000000001e-05	2.4102873001e-08	3.255729481000001e-09	-0.000410833	-0.00024451500000000005	5.978758522500002e-08	1.6878375388900006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
